## Benchmark with 150994944 rows (2^27 primary, 2^24 secondary)
## Keys (expected to be unique) taken from keys.bin
# p_log_entries = 27
# s_log_entries = 24
###
table,operation,positive_ratio,rw,pbs,sbs,0.5,0.6,0.7,0.75,0.8,0.85,0.9,0.95
iceberg,put,,16, 32, 16, 20.038656, 24.080845, 28.364283, 30.691193, 33.170479, 35.794373, 38.508411, nan
iceberg,put,,16, 32, 16, 20.032545, 24.068741, 28.353128, 30.671494, 33.157391, 35.775898, 38.498348, nan
iceberg,put,,16, 32, 16, 20.022476, 24.079014, 28.358450, 30.689692, 33.166546, 35.797276, 38.495514, nan
iceberg,put,,16, 32, 16, 20.032352, 24.072832, 28.355917, 30.691126, 33.214874, 35.786957, 38.512638, nan
iceberg,fop,   0,16, 32, 16, 28.694733, 31.015985, 33.572044, 35.043739, 36.660721, 38.429287, 40.280121, nan
iceberg,fop, 0.5,16, 32, 16, 17.280003, 19.612263, 22.176357, 23.647289, 25.269676, 27.027924, 28.888885, nan
iceberg,fop,0.75,16, 32, 16, 17.811737, 17.811253, 17.811579, 17.812750, 19.446201, 21.201715, 23.059496, nan
iceberg,fop,   1,16, 32, 16, nan, nan, nan, nan, nan, nan, nan, nan
iceberg,fop,   0,16, 32, 16, 28.743475, 31.022976, 33.579620, 35.060585, 36.667488, 38.442223, 40.286461, nan
iceberg,fop, 0.5,16, 32, 16, 17.278376, 19.616249, 22.175333, 23.651436, 25.268280, 27.029373, 28.877619, nan
iceberg,fop,0.75,16, 32, 16, 17.811867, 17.815960, 17.812687, 17.814350, 19.443302, 21.204634, 23.060301, nan
iceberg,fop,   1,16, 32, 16, nan, nan, nan, nan, nan, nan, nan, nan
iceberg,fop,   0,16, 32, 16, 28.698273, 31.011225, 33.581322, 35.103401, 36.674355, 38.419250, 40.285316, nan
iceberg,fop, 0.5,16, 32, 16, 17.281229, 19.618279, 22.176537, 23.659546, 25.271297, 27.034100, 28.891138, nan
iceberg,fop,0.75,16, 32, 16, 17.817600, 17.815153, 17.818419, 17.815592, 19.453135, 21.209497, 23.073959, nan
iceberg,fop,   1,16, 32, 16, nan, nan, nan, nan, nan, nan, nan, nan
iceberg,fop,   0,16, 32, 16, 28.699051, 31.020910, 33.578117, 35.062786, 36.673546, 38.431744, 40.339508, nan
iceberg,fop, 0.5,16, 32, 16, 17.277395, 19.610846, 22.175365, 23.648460, 25.262733, 27.028299, 28.882771, nan
iceberg,fop,0.75,16, 32, 16, 17.815828, 17.813747, 17.816782, 17.813093, 19.451353, 21.207720, 23.063770, nan
iceberg,fop,   1,16, 32, 16, nan, nan, nan, nan, nan, nan, nan, nan
iceberg,fop,   0,16, 32, 16, 28.708942, 31.023106, 33.598671, 35.057293, 36.698112, 38.446079, 40.301365, nan
iceberg,fop, 0.5,16, 32, 16, 17.283283, 19.670868, 22.189331, 23.657728, 25.279488, 27.033289, 28.901581, nan
iceberg,fop,0.75,16, 32, 16, 17.817293, 17.813913, 17.817829, 17.815777, 19.451904, 21.209087, 23.065235, nan
iceberg,fop,   1,16, 32, 16, nan, nan, nan, nan, nan, nan, nan, nan
iceberg,fop,   0,16, 32, 16, 28.703430, 31.025497, 33.589104, 35.075188, 36.690533, 38.442261, 40.305729, nan
iceberg,fop, 0.5,16, 32, 16, 17.278854, 19.613510, 22.190323, 23.658323, 25.343245, 27.038721, 28.903015, nan
iceberg,fop,0.75,16, 32, 16, 17.815828, 17.813766, 17.816584, 17.813543, 19.452785, 21.205011, 23.068468, nan
iceberg,fop,   1,16, 32, 16, nan, nan, nan, nan, nan, nan, nan, nan
iceberg,fop,   0,16, 32, 16, 28.702343, 31.034985, 33.588692, 35.069572, 36.696270, 38.452469, 40.310280, nan
iceberg,fop, 0.5,16, 32, 16, 17.276859, 19.618816, 22.185383, 23.656652, 25.275187, 27.035542, 28.954828, nan
iceberg,fop,0.75,16, 32, 16, 17.817459, 17.813709, 17.816622, 17.813503, 19.450733, 21.208267, 23.069965, nan
iceberg,fop,   1,16, 32, 16, nan, nan, nan, nan, nan, nan, nan, nan
iceberg,fop,   0,16, 32, 16, 28.706348, 31.020245, 33.598053, 35.058125, 36.686047, 38.437889, 40.303162, nan
iceberg,fop, 0.5,16, 32, 16, 17.279015, 19.613108, 22.185593, 23.648340, 25.272755, 27.030613, 28.888306, nan
iceberg,fop,0.75,16, 32, 16, 17.816576, 17.812731, 17.814938, 17.814734, 19.448277, 21.206835, 23.068274, nan
iceberg,fop,   1,16, 32, 16, nan, nan, nan, nan, nan, nan, nan, nan
iceberg,fop,   0,16, 32, 16, 28.702728, 31.034983, 33.587608, 35.064270, 36.682201, 38.439842, 40.308361, nan
iceberg,fop, 0.5,16, 32, 16, 17.281841, 19.616613, 22.185619, 23.661978, 25.280750, 27.031811, 28.894720, nan
iceberg,fop,0.75,16, 32, 16, 17.817600, 17.813990, 17.817421, 17.813299, 19.453133, 21.204172, 23.065395, nan
iceberg,fop,   1,16, 32, 16, nan, nan, nan, nan, nan, nan, nan, nan
iceberg,fop,   0,16, 32, 16, 28.701740, 31.034657, 33.596268, 35.067532, 36.698189, 38.448128, 40.314537, nan
iceberg,fop, 0.5,16, 32, 16, 17.275904, 19.616154, 22.181070, 23.655758, 25.274982, 27.032709, 28.891001, nan
iceberg,fop,0.75,16, 32, 16, 17.812481, 17.813318, 17.810862, 17.814938, 19.446171, 21.206221, 23.065645, nan
iceberg,fop,   1,16, 32, 16, nan, nan, nan, nan, nan, nan, nan, nan
iceberg,find,   0,32, 32, 16, 10.131462, 10.456404, 11.813684, 12.991282, 14.368769, 15.745024, 16.982016, nan
iceberg,find, 0.5,32, 32, 16, 10.118554, 10.307175, 11.168154, 11.986124, 13.025690, 14.189395, 15.375616, nan
iceberg,find,0.75,32, 32, 16, 10.113581, 10.218905, 10.743399, 11.263796, 11.964826, 12.806822, 13.741261, nan
iceberg,find,   1,32, 32, 16, 10.108314, 10.134119, 10.316595, 10.544660, 10.900685, 11.399373, 12.027085, nan
iceberg,find,   0,32, 32, 16, 10.128384, 10.457703, 11.811226, 12.994969, 14.365286, 15.743589, 16.984621, nan
iceberg,find, 0.5,32, 32, 16, 10.118547, 10.309222, 11.168359, 11.986944, 13.025690, 14.190592, 15.382528, nan
iceberg,find,0.75,32, 32, 16, 10.113024, 10.220749, 10.743399, 11.264410, 11.969377, 12.806554, 13.746791, nan
iceberg,find,   1,32, 32, 16, 10.106489, 10.132890, 10.316390, 10.543104, 10.902739, 11.398349, 12.031180, nan
iceberg,find,   0,32, 32, 16, 10.130489, 10.457907, 11.817575, 12.999270, 14.368564, 15.748236, 16.985498, nan
iceberg,find, 0.5,32, 32, 16, 10.119168, 10.307585, 11.172922, 11.988000, 13.028505, 14.192845, 15.383347, nan
iceberg,find,0.75,32, 32, 16, 10.114252, 10.219731, 10.747085, 11.267891, 11.970560, 12.808352, 13.747815, nan
iceberg,find,   1,32, 32, 16, 10.105447, 10.133094, 10.316301, 10.544538, 10.903143, 11.400396, 12.026625, nan
iceberg,find,   0,32, 32, 16, 10.131207, 10.459117, 11.817369, 12.996813, 14.369734, 15.750963, 16.979519, nan
iceberg,find, 0.5,32, 32, 16, 10.120192, 10.309895, 11.171181, 11.986944, 13.028557, 14.192026, 15.381709, nan
iceberg,find,0.75,32, 32, 16, 10.115891, 10.220953, 10.746881, 11.268096, 11.970720, 12.810092, 13.748960, nan
iceberg,find,   1,32, 32, 16, 10.108544, 10.134119, 10.318029, 10.545382, 10.902490, 11.400396, 12.031008, nan
iceberg,find,   0,32, 32, 16, 10.128180, 10.459827, 11.811226, 12.995584, 14.368154, 15.747757, 16.982836, nan
iceberg,find, 0.5,32, 32, 16, 10.121428, 10.310246, 11.170835, 11.985510, 13.028148, 14.191142, 15.383757, nan
iceberg,find,0.75,32, 32, 16, 10.114285, 10.221568, 10.744218, 11.265478, 11.970278, 12.806963, 13.748507, nan
iceberg,find,   1,32, 32, 16, 10.108928, 10.133913, 10.318016, 10.544947, 10.904166, 11.399149, 12.030976, nan
iceberg,find,   0,32, 32, 16, 10.129133, 10.460300, 11.815527, 12.993108, 14.364263, 15.745024, 16.986111, nan
iceberg,find, 0.5,32, 32, 16, 10.119577, 10.309267, 11.171431, 11.986534, 13.023847, 14.189158, 15.381914, nan
iceberg,find,0.75,32, 32, 16, 10.116429, 10.221568, 10.745651, 11.266663, 11.969536, 12.805542, 13.747404, nan
iceberg,find,   1,32, 32, 16, 10.108109, 10.134119, 10.318233, 10.545767, 10.903757, 11.398554, 12.030362, nan
iceberg,find,   0,32, 32, 16, 10.130227, 10.458317, 11.816550, 12.991282, 14.368769, 15.742976, 16.983469, nan
iceberg,find, 0.5,32, 32, 16, 10.119372, 10.309984, 11.171431, 11.986515, 13.028148, 14.191411, 15.380838, nan
iceberg,find,0.75,32, 32, 16, 10.113638, 10.221792, 10.745855, 11.267322, 11.968102, 12.808948, 13.744128, nan
iceberg,find,   1,32, 32, 16, 10.109133, 10.134323, 10.320486, 10.544743, 10.904371, 11.400602, 12.029952, nan
iceberg,find,   0,32, 32, 16, 10.128180, 10.458727, 11.809382, 12.990873, 14.362393, 15.749326, 16.982086, nan
iceberg,find, 0.5,32, 32, 16, 10.121626, 10.312704, 11.171431, 11.988173, 13.026098, 14.191821, 15.380275, nan
iceberg,find,0.75,32, 32, 16, 10.115559, 10.222022, 10.744013, 11.266458, 11.966669, 12.807986, 13.743776, nan
iceberg,find,   1,32, 32, 16, 10.109133, 10.136167, 10.318566, 10.546176, 10.903878, 11.398957, 12.028058, nan
iceberg,find,   0,32, 32, 16, 10.128787, 10.458931, 11.814093, 12.993741, 14.370611, 15.745178, 16.981882, nan
iceberg,find, 0.5,32, 32, 16, 10.118349, 10.311270, 11.170202, 11.988378, 13.027738, 14.191999, 15.379277, nan
iceberg,find,0.75,32, 32, 16, 10.112410, 10.223648, 10.743194, 11.267277, 11.967692, 12.810649, 13.745972, nan
iceberg,find,   1,32, 32, 16, 10.106470, 10.134874, 10.316186, 10.545357, 10.902170, 11.402240, 12.028519, nan
iceberg,find,   0,32, 32, 16, 10.131251, 10.457293, 11.813113, 12.991078, 14.364263, 15.748909, 16.984064, nan
iceberg,find, 0.5,32, 32, 16, 10.120806, 10.310246, 11.170611, 11.984691, 13.025503, 14.190387, 15.383553, nan
iceberg,find,0.75,32, 32, 16, 10.113638, 10.222592, 10.744218, 11.264205, 11.967283, 12.807782, 13.746791, nan
iceberg,find,   1,32, 32, 16, 10.107635, 10.133504, 10.315981, 10.542490, 10.903885, 11.397120, 12.029747, nan
iceberg,put,,32, 32, 16, 22.857729, 27.432852, 32.208755, 34.770966, 37.430683, 40.220921, 43.075581, nan
iceberg,put,,32, 32, 16, 22.864359, 27.434193, 32.215290, 34.751900, 37.417370, 40.198437, 43.068623, nan
iceberg,put,,32, 32, 16, 22.846336, 27.432148, 32.213402, 34.764030, 37.422405, 40.230095, 43.073483, nan
iceberg,put,,32, 32, 16, 22.840115, 27.416199, 32.206894, 34.755596, 37.431583, 40.225632, 43.069691, nan
iceberg,put,,32, 32, 16, 22.852890, 27.474752, 32.213608, 34.748100, 37.435261, 40.226624, 43.080090, nan
iceberg,put,,32, 32, 16, 22.850765, 27.432882, 32.209309, 34.756813, 37.430275, 40.221081, 43.070320, nan
iceberg,put,,32, 32, 16, 22.851635, 27.433701, 32.224907, 34.768127, 37.428894, 40.216625, 43.079140, nan
iceberg,put,,32, 32, 16, 22.856339, 27.426029, 32.210762, 34.758476, 37.430519, 40.213242, 43.077274, nan
iceberg,put,,32, 32, 16, 22.847559, 27.426273, 32.203369, 34.808632, 37.423729, 40.216167, 43.067596, nan
iceberg,put,,32, 32, 16, 22.851200, 27.434597, 32.203297, 34.757515, 37.430069, 40.209236, 43.077427, nan
iceberg,fop,   0,32, 32, 16, 32.627789, 35.304581, 38.125671, 39.679588, 41.385872, 43.194984, 45.084541, nan
iceberg,fop, 0.5,32, 32, 16, 19.545574, 22.201689, 25.038643, 26.610073, 28.308481, 30.122061, 32.007374, nan
iceberg,fop,0.75,32, 32, 16, 19.982079, 19.978872, 19.981720, 19.978477, 21.691450, 23.497179, 25.396109, nan
iceberg,fop,   1,32, 32, 16, nan, nan, nan, nan, nan, nan, nan, nan
iceberg,fop,   0,32, 32, 16, 32.670433, 35.305916, 38.124794, 39.695976, 41.386063, 43.193798, 45.083214, nan
iceberg,fop, 0.5,32, 32, 16, 19.540403, 22.200230, 25.043257, 26.614248, 28.312378, 30.123281, 32.063076, nan
iceberg,fop,0.75,32, 32, 16, 19.977236, 19.977421, 19.977011, 19.976456, 21.684885, 23.500391, 25.389132, nan
iceberg,fop,   1,32, 32, 16, nan, nan, nan, nan, nan, nan, nan, nan
iceberg,fop,   0,32, 32, 16, 32.672653, 35.313667, 38.129662, 39.686966, 41.386974, 43.184334, 45.093956, nan
iceberg,fop, 0.5,32, 32, 16, 19.541607, 22.201344, 25.041105, 26.618561, 28.315044, 30.130585, 32.013107, nan
iceberg,fop,0.75,32, 32, 16, 19.982809, 19.983591, 19.982355, 19.982203, 21.692448, 23.506535, 25.394451, nan
iceberg,fop,   1,32, 32, 16, nan, nan, nan, nan, nan, nan, nan, nan
iceberg,fop,   0,32, 32, 16, 32.674004, 35.309395, 38.126873, 39.694382, 41.387009, 43.203175, 45.098804, nan
iceberg,fop, 0.5,32, 32, 16, 19.545767, 22.195065, 25.045095, 26.608639, 28.317562, 30.122616, 32.027031, nan
iceberg,fop,0.75,32, 32, 16, 19.981586, 19.977243, 19.980972, 19.977831, 21.690853, 23.498562, 25.394897, nan
iceberg,fop,   1,32, 32, 16, nan, nan, nan, nan, nan, nan, nan, nan
iceberg,fop,   0,32, 32, 16, 32.675838, 35.310387, 38.127495, 39.694393, 41.388660, 43.203663, 45.095936, nan
iceberg,fop, 0.5,32, 32, 16, 19.544270, 22.205288, 25.047617, 26.616840, 28.319132, 30.121449, 32.019722, nan
iceberg,fop,0.75,32, 32, 16, 19.983034, 19.980698, 19.981792, 19.979877, 21.689377, 23.495808, 25.391129, nan
iceberg,fop,   1,32, 32, 16, nan, nan, nan, nan, nan, nan, nan, nan
iceberg,fop,   0,32, 32, 16, 32.679115, 35.302105, 38.122906, 39.693523, 41.382133, 43.203640, 45.083649, nan
iceberg,fop, 0.5,32, 32, 16, 19.542297, 22.208025, 25.049088, 26.621542, 28.311878, 30.139404, 32.010273, nan
iceberg,fop,0.75,32, 32, 16, 19.981312, 19.979380, 20.069172, 19.980698, 21.688320, 23.501492, 25.388237, nan
iceberg,fop,   1,32, 32, 16, nan, nan, nan, nan, nan, nan, nan, nan
iceberg,fop,   0,32, 32, 16, 32.682316, 35.313667, 38.133762, 39.685745, 41.391834, 43.193794, 45.093899, nan
iceberg,fop, 0.5,32, 32, 16, 19.547476, 22.206715, 25.049088, 26.626944, 28.318579, 30.134739, 32.015564, nan
iceberg,fop,0.75,32, 32, 16, 19.983360, 19.978306, 19.982157, 19.979712, 21.695929, 23.500595, 25.391308, nan
iceberg,fop,   1,32, 32, 16, nan, nan, nan, nan, nan, nan, nan, nan
iceberg,fop,   0,32, 32, 16, 32.673409, 35.299744, 38.107994, 39.700569, 41.379890, 43.201740, 45.134735, nan
iceberg,fop, 0.5,32, 32, 16, 19.545498, 22.209389, 25.044044, 26.622976, 28.311579, 30.128536, 32.016258, nan
iceberg,fop,0.75,32, 32, 16, 19.982624, 19.979809, 19.981983, 19.980289, 21.690573, 23.500799, 25.393169, nan
iceberg,fop,   1,32, 32, 16, nan, nan, nan, nan, nan, nan, nan, nan
iceberg,fop,   0,32, 32, 16, 32.673042, 35.302807, 38.134418, 39.682503, 41.388237, 43.242756, 45.082386, nan
iceberg,fop, 0.5,32, 32, 16, 19.542482, 22.209934, 25.045643, 26.620108, 28.310547, 30.125463, 32.017628, nan
iceberg,fop,0.75,32, 32, 16, 19.981518, 19.984476, 19.980724, 19.983219, 21.690983, 23.501877, 25.386822, nan
iceberg,fop,   1,32, 32, 16, nan, nan, nan, nan, nan, nan, nan, nan
iceberg,fop,   0,32, 32, 16, 32.677887, 35.309772, 38.133556, 39.692085, 41.438004, 43.192116, 45.093475, nan
iceberg,fop, 0.5,32, 32, 16, 19.543085, 22.203596, 25.046478, 26.610113, 28.315577, 30.117477, 32.022572, nan
iceberg,fop,0.75,32, 32, 16, 19.980494, 19.976646, 19.980173, 19.976435, 21.686272, 23.501209, 25.387058, nan
iceberg,fop,   1,32, 32, 16, nan, nan, nan, nan, nan, nan, nan, nan
cuckoo,find,   0,32, 32,  0, 9.308160, 9.039258, 9.286260, 9.634240, 10.287104, 11.472448, 13.568819, 17.360966
cuckoo,find, 0.5,32, 32,  0, 8.996621, 9.015846, 9.145959, 9.335859, 9.698349, 10.377466, 11.614208, 13.933159
cuckoo,find,0.75,32, 32,  0, 8.996659, 9.005260, 9.075302, 9.177286, 9.375540, 9.761382, 10.483507, 11.883929
cuckoo,find,   1,32, 32,  0, 8.994593, 8.995226, 9.001575, 9.017331, 9.053382, 9.140224, 9.338079, 9.790874
cuckoo,find,   0,32, 32,  0, 9.002932, 9.040659, 9.286041, 9.636660, 10.287514, 11.466957, 13.564038, 17.360281
cuckoo,find, 0.5,32, 32,  0, 8.998298, 9.016729, 9.146982, 9.336832, 9.700762, 10.374528, 11.614208, 13.933311
cuckoo,find,0.75,32, 32,  0, 8.995021, 9.003213, 9.073856, 9.175859, 9.377587, 9.758707, 10.483302, 11.881472
cuckoo,find,   1,32, 32,  0, 8.994406, 8.992768, 9.001984, 9.014477, 9.054003, 9.138247, 9.339008, 9.789030
cuckoo,find,   0,32, 32,  0, 9.003008, 9.041101, 9.286656, 9.637888, 10.293248, 11.477812, 13.574964, 17.367655
cuckoo,find, 0.5,32, 32,  0, 8.996511, 9.016320, 9.146912, 9.337037, 9.702604, 10.377420, 11.616442, 13.935335
cuckoo,find,0.75,32, 32,  0, 8.993587, 9.003622, 9.073050, 9.176474, 9.377177, 9.761632, 10.483373, 11.882701
cuckoo,find,   1,32, 32,  0, 8.992972, 8.993612, 9.001152, 9.015910, 9.052569, 9.139833, 9.337274, 9.791488
cuckoo,find,   0,32, 32,  0, 9.001818, 9.039053, 9.284813, 9.635839, 10.288742, 11.473306, 13.575168, 17.366438
cuckoo,find, 0.5,32, 32,  0, 8.998655, 9.019546, 9.149274, 9.340109, 9.703218, 10.381721, 11.620966, 13.940173
cuckoo,find,0.75,32, 32,  0, 8.996864, 9.007283, 9.076121, 9.179955, 9.380864, 9.764013, 10.486784, 11.887616
cuckoo,find,   1,32, 32,  0, 8.994816, 8.996864, 9.002803, 9.018432, 9.054413, 9.142829, 9.339904, 9.795789
cuckoo,find,   0,32, 32,  0, 9.002189, 9.038420, 9.285223, 9.632959, 10.289152, 11.473306, 13.565747, 17.365606
cuckoo,find, 0.5,32, 32,  0, 8.999162, 9.017683, 9.149076, 9.336999, 9.703834, 10.377625, 11.617895, 13.936397
cuckoo,find,0.75,32, 32,  0, 8.997651, 9.005260, 9.077146, 9.178316, 9.381683, 9.820365, 10.487860, 11.885978
cuckoo,find,   1,32, 32,  0, 8.996032, 8.996659, 9.003577, 9.017550, 9.055444, 9.140429, 9.341133, 9.791693
cuckoo,find,   0,32, 32,  0, 9.003418, 9.040281, 9.289114, 9.636864, 10.290791, 11.472569, 13.570292, 17.365810
cuckoo,find, 0.5,32, 32,  0, 8.997273, 9.016653, 9.148621, 9.337786, 9.701376, 10.375565, 11.614074, 13.932570
cuckoo,find,0.75,32, 32,  0, 8.995226, 9.004679, 9.075917, 9.178150, 9.378817, 9.762201, 10.485556, 11.882963
cuckoo,find,   1,32, 32,  0, 8.992972, 8.994202, 9.001369, 9.016934, 9.053594, 9.141439, 9.338060, 9.791456
cuckoo,find,   0,32, 32,  0, 9.003271, 9.041357, 9.287475, 9.635635, 10.289971, 11.475846, 13.573108, 17.365824
cuckoo,find, 0.5,32, 32,  0, 8.998298, 9.020211, 9.148211, 9.340185, 9.701421, 10.381107, 11.617895, 13.936231
cuckoo,find,0.75,32, 32,  0, 8.995635, 9.006285, 9.074074, 9.178310, 9.378624, 9.762976, 10.486784, 11.883725
cuckoo,find,   1,32, 32,  0, 8.992582, 8.994791, 9.000550, 9.017183, 9.052345, 9.142067, 9.338208, 9.792512
cuckoo,find,   0,32, 32,  0, 9.004442, 9.041030, 9.288500, 9.637683, 10.292019, 11.476377, 13.571686, 17.371309
cuckoo,find, 0.5,32, 32,  0, 9.001575, 9.020826, 9.151078, 9.340768, 9.704172, 10.380902, 11.618099, 13.941145
cuckoo,find,0.75,32, 32,  0, 8.997894, 9.006080, 9.076735, 9.179143, 9.380250, 9.761184, 10.485907, 11.885216
cuckoo,find,   1,32, 32,  0, 8.996864, 8.996249, 9.004646, 9.017926, 9.055616, 9.141249, 9.340166, 9.793076
cuckoo,find,   0,32, 32,  0, 9.002599, 9.039680, 9.287680, 9.637683, 10.292838, 11.478426, 13.575783, 17.369497
cuckoo,find, 0.5,32, 32,  0, 9.000959, 9.015846, 9.149645, 9.338470, 9.704858, 10.380083, 11.621990, 13.938893
cuckoo,find,0.75,32, 32,  0, 9.085543, 9.004831, 9.075955, 9.177702, 9.381549, 9.763226, 10.488877, 11.886592
cuckoo,find,   1,32, 32,  0, 8.994880, 8.992358, 9.003008, 9.015488, 9.054285, 9.138995, 9.340723, 9.789850
cuckoo,find,   0,32, 32,  0, 9.003418, 9.040281, 9.286246, 9.636045, 10.290995, 11.469600, 13.566976, 17.358028
cuckoo,find, 0.5,32, 32,  0, 8.999322, 9.016800, 9.147008, 9.336423, 9.701178, 10.374964, 11.614618, 13.930292
cuckoo,find,0.75,32, 32,  0, 8.995808, 9.003418, 9.073869, 9.175277, 9.378241, 9.758745, 10.482483, 11.879629
cuckoo,find,   1,32, 32,  0, 8.993382, 8.992755, 8.999667, 9.014273, 9.051750, 9.138739, 9.336064, 9.787827
cuckoo,put,,32, 32,  0, 20.339655, 24.375713, 28.478464, 30.609888, 32.874153, 35.339615, 38.311611, 42.471039
cuckoo,put,,32, 32,  0, 20.348110, 24.379297, 28.473751, 30.615757, 32.875401, 35.347912, 38.305180, 42.477570
cuckoo,put,,32, 32,  0, 20.353643, 24.381643, 28.487726, 30.613785, 32.873726, 35.407284, 38.314003, 42.475315
cuckoo,put,,32, 32,  0, 20.345102, 24.388508, 28.479694, 30.607428, 32.870399, 35.353806, 38.295815, 42.489109
cuckoo,put,,32, 32,  0, 20.354458, 24.382080, 28.489727, 30.618011, 32.871834, 35.353600, 38.310928, 42.477772
cuckoo,put,,32, 32,  0, 20.347992, 24.378195, 28.479328, 30.615423, 32.870049, 35.347687, 38.298248, 42.472076
cuckoo,put,,32, 32,  0, 20.346258, 24.369030, 28.483673, 30.609247, 32.871468, 35.560246, 38.299034, 42.532455
cuckoo,put,,32, 32,  0, 20.346369, 24.377140, 28.484325, 30.618626, 32.857170, 35.348358, 38.299885, 42.471424
cuckoo,put,,32, 32,  0, 20.348928, 24.380415, 28.489401, 30.612890, 32.862110, 35.345612, 38.300056, 42.473915
cuckoo,put,,32, 32,  0, 20.350977, 24.375500, 28.475821, 30.606405, 32.857292, 35.335663, 38.299236, 42.461872
cuckoo,fop,   0,32, 32,  0, 155.652557, 166.174835, 176.510773, 181.857697, 187.233353, 192.893463, 198.972870, 206.441940
cuckoo,fop, 0.5,32, 32,  0, 122.239822, 133.335251, 144.228760, 149.699982, 155.203033, 161.088913, 167.264328, 174.983337
cuckoo,fop,0.75,32, 32,  0, 132.250427, 132.325150, 132.274002, 132.288727, 138.112671, 144.270325, 150.882812, 159.100922
cuckoo,fop,   1,32, 32,  0, nan, nan, nan, nan, nan, nan, nan, nan
cuckoo,fop,   0,32, 32,  0, 155.640747, 166.099365, 176.578171, 181.812454, 187.234100, 192.853195, 199.065598, 206.512009
cuckoo,fop, 0.5,32, 32,  0, 122.274254, 133.275452, 144.258453, 149.605850, 155.271790, 161.011230, 167.301331, 174.762054
cuckoo,fop,0.75,32, 32,  0, 132.331573, 132.211166, 132.335617, 132.244293, 138.218903, 144.215652, 150.953171, 159.048172
cuckoo,fop,   1,32, 32,  0, nan, nan, nan, nan, nan, nan, nan, nan
cuckoo,fop,   0,32, 32,  0, 155.640915, 166.138458, 176.523102, 181.845810, 187.227051, 192.879242, 198.994339, 206.294434
cuckoo,fop, 0.5,32, 32,  0, 122.231400, 133.349442, 144.221176, 149.690781, 155.245789, 161.068649, 167.304840, 174.759323
cuckoo,fop,0.75,32, 32,  0, 132.296432, 132.277222, 132.336273, 132.249847, 138.144699, 144.235977, 150.841766, 158.998581
cuckoo,fop,   1,32, 32,  0, nan, nan, nan, nan, nan, nan, nan, nan
cuckoo,fop,   0,32, 32,  0, 155.549698, 166.146286, 176.496048, 181.822479, 187.219971, 192.885574, 198.958084, 206.375458
cuckoo,fop, 0.5,32, 32,  0, 122.211571, 133.319565, 144.247940, 149.677078, 155.243927, 161.047943, 167.267731, 174.756546
cuckoo,fop,0.75,32, 32,  0, 132.289886, 132.301422, 132.259018, 132.359604, 138.163406, 144.265060, 150.929642, 159.064056
cuckoo,fop,   1,32, 32,  0, nan, nan, nan, nan, nan, nan, nan, nan
cuckoo,fop,   0,32, 32,  0, 155.574554, 166.168182, 176.480881, 181.780685, 187.195404, 192.817551, 198.900940, 206.290802
cuckoo,fop, 0.5,32, 32,  0, 122.197609, 133.325623, 144.179901, 149.678680, 155.217133, 161.065582, 167.256348, 174.718674
cuckoo,fop,0.75,32, 32,  0, 132.224457, 132.279083, 132.260651, 132.344437, 138.132248, 144.247803, 150.879440, 158.982788
cuckoo,fop,   1,32, 32,  0, nan, nan, nan, nan, nan, nan, nan, nan
cuckoo,fop,   0,32, 32,  0, 155.549713, 166.033051, 176.604584, 181.796265, 187.218674, 192.785187, 198.965927, 206.301437
cuckoo,fop, 0.5,32, 32,  0, 122.270142, 133.288345, 144.194626, 149.631927, 155.306412, 161.014984, 167.298065, 174.769165
cuckoo,fop,0.75,32, 32,  0, 132.302841, 132.260254, 132.314819, 132.251022, 138.222992, 144.301483, 150.940887, 159.045258
cuckoo,fop,   1,32, 32,  0, nan, nan, nan, nan, nan, nan, nan, nan
cuckoo,fop,   0,32, 32,  0, 155.587997, 166.157516, 176.453415, 181.769623, 187.139496, 192.867950, 198.946274, 206.316803
cuckoo,fop, 0.5,32, 32,  0, 122.236061, 133.271317, 144.186325, 149.601501, 155.241516, 161.011551, 167.208771, 174.736450
cuckoo,fop,0.75,32, 32,  0, 132.297104, 132.293427, 132.259491, 132.263702, 138.178726, 144.221390, 150.866791, 158.985855
cuckoo,fop,   1,32, 32,  0, nan, nan, nan, nan, nan, nan, nan, nan
cuckoo,fop,   0,32, 32,  0, 155.523682, 166.059128, 176.481552, 181.765396, 187.153214, 192.771011, 198.900146, 206.260330
cuckoo,fop, 0.5,32, 32,  0, 122.250999, 133.295685, 144.198456, 149.588043, 155.205841, 161.033493, 167.312592, 174.747284
cuckoo,fop,0.75,32, 32,  0, 132.301010, 132.252747, 132.343231, 132.242233, 138.191040, 144.178833, 150.927567, 159.007568
cuckoo,fop,   1,32, 32,  0, nan, nan, nan, nan, nan, nan, nan, nan
cuckoo,fop,   0,32, 32,  0, 155.611359, 166.086945, 176.523102, 181.834427, 187.176559, 192.829056, 198.873703, 206.303192
cuckoo,fop, 0.5,32, 32,  0, 122.216942, 133.290817, 144.219193, 149.671722, 155.151443, 161.084641, 167.286575, 174.791931
cuckoo,fop,0.75,32, 32,  0, 132.297256, 132.281631, 132.248032, 132.311249, 138.153564, 144.167328, 150.961578, 158.993805
cuckoo,fop,   1,32, 32,  0, nan, nan, nan, nan, nan, nan, nan, nan
cuckoo,fop,   0,32, 32,  0, 155.551834, 166.072723, 176.521423, 181.719452, 187.229218, 192.752014, 198.926544, 206.288162
